env_name,hypervolume,normalized_hv,non_dominated,ordering,architecture_idx,clip_range,entropy,lr,n_epochs,n_steps,scalarization_method,seed,smoothness,target_kl,sweep_timesteps,wandb_run_name
problem_2a,187.55382577218236,0.993086052917534,1.0,1.0,0,0.1420785964010699,0.0020414565608588,3.489707201132105e-05,20,2048,smooth_tchebycheff,4,0.0147092447394647,0.009680963995183,200000,misunderstood-sweep-44
problem_2b,137.83284914811856,0.4975018071120095,0.23076923076923078,0.8413793103448276,0,0.0669448729638026,0.0197994142210764,6.819163368367117e-05,20,2048,smooth_tchebycheff,0,0.0251222110123332,0.0264023083025044,200000,fine-sweep-18
problem_2b,257.7281215622097,0.930258693869082,1.0,1.0,0,0.0669448729638026,0.0197994142210764,6.819163368367117e-05,20,2048,smooth_tchebycheff,2,0.0251222110123332,0.0264023083025044,200000,fine-sweep-18
problem_2b,145.4097459936451,0.5248502940383728,0.6923076923076923,0.9058641975308642,0,0.0669448729638026,0.0197994142210764,6.819163368367117e-05,20,2048,smooth_tchebycheff,3,0.0251222110123332,0.0264023083025044,200000,fine-sweep-18
problem_2b,150.10100327715523,0.5417831876888959,0.3076923076923077,0.8509316770186336,0,0.0669448729638026,0.0197994142210764,6.819163368367117e-05,20,2048,smooth_tchebycheff,4,0.0251222110123332,0.0264023083025044,200000,fine-sweep-18
problem_2b,147.5832233322973,0.532695368056501,0.5384615384615384,0.88046875,0,0.0669448729638026,0.0197994142210764,6.819163368367117e-05,20,2048,smooth_tchebycheff,1,0.0251222110123332,0.0264023083025044,200000,fine-sweep-18
problem_2c,234.68636489888576,0.7096547648425984,0.6923076923076923,0.9567307692307695,0,0.2949477008396939,0.0289880986522899,4.530117604734148e-05,20,2048,smooth_tchebycheff,0,0.0676088207380621,0.020526783192317,200000,quiet-sweep-30
problem_2c,171.96400184171716,0.5199921748370621,0.8461538461538461,0.9921328671328672,0,0.2949477008396939,0.0289880986522899,4.530117604734148e-05,20,2048,smooth_tchebycheff,2,0.0676088207380621,0.020526783192317,200000,quiet-sweep-30
problem_2c,226.75541417607144,0.6856728135579468,1.0,1.0,0,0.2949477008396939,0.0289880986522899,4.530117604734148e-05,20,2048,smooth_tchebycheff,3,0.0676088207380621,0.020526783192317,200000,quiet-sweep-30
problem_2c,241.7230964443132,0.7309327375628385,0.6923076923076923,0.9852941176470587,0,0.2949477008396939,0.0289880986522899,4.530117604734148e-05,20,2048,smooth_tchebycheff,4,0.0676088207380621,0.020526783192317,200000,quiet-sweep-30
problem_2c,249.99625633662149,0.7559494757121161,0.6153846153846154,1.0,0,0.2949477008396939,0.0289880986522899,4.530117604734148e-05,20,2048,smooth_tchebycheff,1,0.0676088207380621,0.020526783192317,200000,quiet-sweep-30
problem_3a,40452.355628823294,0.8537925714737767,0.25384615384615383,0.8464054797676634,0,0.2688312851835575,0.0358338466119333,2.547469547625341e-05,20,2048,smooth_tchebycheff,0,0.0037386929375694,0.011936433356004,200000,legendary-sweep-20
problem_3a,34873.0954186449,0.7360359946880382,0.30439560439560437,0.8892532751713655,0,0.2688312851835575,0.0358338466119333,2.547469547625341e-05,20,2048,smooth_tchebycheff,1,0.0037386929375694,0.011936433356004,200000,legendary-sweep-20
problem_3a,40984.205255364555,0.8650178574484328,0.26373626373626374,0.9583395324755755,0,0.2688312851835575,0.0358338466119333,2.547469547625341e-05,20,2048,smooth_tchebycheff,2,0.0037386929375694,0.011936433356004,200000,legendary-sweep-20
problem_3a,40439.14326554405,0.853513709651169,0.2489010989010989,0.9411096203755182,0,0.2688312851835575,0.0358338466119333,2.547469547625341e-05,20,2048,smooth_tchebycheff,3,0.0037386929375694,0.011936433356004,200000,legendary-sweep-20
problem_3a,39237.31710155766,0.8281478135231503,0.2692307692307692,0.9513958808927722,0,0.2688312851835575,0.0358338466119333,2.547469547625341e-05,20,2048,smooth_tchebycheff,4,0.0037386929375694,0.011936433356004,200000,legendary-sweep-20
problem_3b,182.33307704558476,0.281742902044518,0.001098901098901099,0.8475689665642556,0,0.0692498552213599,0.0630913661527184,5.371382751279825e-05,20,2048,smooth_tchebycheff,4,0.0178633945993857,0.0139510734824748,200000,kind-sweep-25
problem_3b,81.80441048367992,0.12640499674094147,0.012087912087912088,0.8298226304581499,0,0.0692498552213599,0.0630913661527184,5.371382751279825e-05,20,2048,smooth_tchebycheff,3,0.0178633945993857,0.0139510734824748,200000,kind-sweep-25
problem_3b,119.29755142141887,0.18433977470732085,0.02142857142857143,0.8511151517068708,0,0.0692498552213599,0.0630913661527184,5.371382751279825e-05,20,2048,smooth_tchebycheff,2,0.0178633945993857,0.0139510734824748,200000,kind-sweep-25
problem_3b,318.362190137608,0.4919364539007561,0.027472527472527472,0.8854601436592229,0,0.0692498552213599,0.0630913661527184,5.371382751279825e-05,20,2048,smooth_tchebycheff,1,0.0178633945993857,0.0139510734824748,200000,kind-sweep-25
problem_3b,273.74605101987254,0.4229951476016798,0.007142857142857143,0.9179278288677759,0,0.0692498552213599,0.0630913661527184,5.371382751279825e-05,20,2048,smooth_tchebycheff,0,0.0178633945993857,0.0139510734824748,200000,kind-sweep-25
problem_4a,29.411491329252332,0.7213563177393318,0.00989010989010989,0.8697515349787125,0,0.0860356625010409,0.0187412703013852,6.907920243280852e-05,20,2048,smooth_tchebycheff,1,0.0918801500937673,0.0289247531773721,200000,crisp-sweep-11
problem_4a,27.565777569187187,0.6760877094033377,0.01868131868131868,0.7673674959299959,0,0.0860356625010409,0.0187412703013852,6.907920243280852e-05,20,2048,smooth_tchebycheff,0,0.0918801500937673,0.0289247531773721,200000,crisp-sweep-11
problem_4a,39.413236771782735,0.9666625547683293,0.020879120879120878,0.9194719003006335,0,0.0860356625010409,0.0187412703013852,6.907920243280852e-05,20,2048,smooth_tchebycheff,4,0.0918801500937673,0.0289247531773721,200000,crisp-sweep-11
problem_4a,37.67639280204355,0.9240641242272463,0.015384615384615385,0.7899218694885363,0,0.0860356625010409,0.0187412703013852,6.907920243280852e-05,20,2048,smooth_tchebycheff,2,0.0918801500937673,0.0289247531773721,200000,crisp-sweep-11
problem_4a,34.895969831978014,0.8558705174158328,0.01868131868131868,0.9217635250206547,0,0.0860356625010409,0.0187412703013852,6.907920243280852e-05,20,2048,smooth_tchebycheff,3,0.0918801500937673,0.0289247531773721,200000,crisp-sweep-11
problem_4b,380990.0459874756,0.8576582947581285,0.8412087912087912,0.9655579981215167,0,0.2454120118973135,0.0244406362852499,8.584537388728772e-05,20,2048,smooth_tchebycheff,1,0.062520775727337,0.0219480407031154,200000,major-sweep-28
problem_4b,399589.5048875655,0.8995281030947994,0.7071428571428572,0.9488628519793701,0,0.2454120118973135,0.0244406362852499,8.584537388728772e-05,20,2048,smooth_tchebycheff,4,0.062520775727337,0.0219480407031154,200000,major-sweep-28
problem_4b,295668.6206729535,0.665588635951369,0.8005494505494506,0.9940676527368716,0,0.2454120118973135,0.0244406362852499,8.584537388728772e-05,20,2048,smooth_tchebycheff,3,0.062520775727337,0.0219480407031154,200000,major-sweep-28
problem_4b,395280.9878628438,0.8898290692137917,0.7725274725274726,0.9411930735747639,0,0.2454120118973135,0.0244406362852499,8.584537388728772e-05,20,2048,smooth_tchebycheff,2,0.062520775727337,0.0219480407031154,200000,major-sweep-28
problem_4b,309779.25698223687,0.6973535190563989,0.4697802197802198,0.9661843856888005,0,0.2454120118973135,0.0244406362852499,8.584537388728772e-05,20,2048,smooth_tchebycheff,0,0.062520775727337,0.0219480407031154,200000,major-sweep-28
problem_5a,2280.038537724916,0.5674005257366878,0.38461538461538464,0.9729226363030588,0,0.1478361904201221,0.0267342211659394,8.035485951153299e-05,20,2048,smooth_tchebycheff,4,0.0011027113159998,0.0180545646767337,200000,toasty-sweep-44
problem_5a,2521.260180642462,0.6274299001292166,0.2967032967032967,0.9913547468693676,0,0.1478361904201221,0.0267342211659394,8.035485951153299e-05,20,2048,smooth_tchebycheff,3,0.0011027113159998,0.0180545646767337,200000,toasty-sweep-44
problem_5a,2409.4637514686224,0.5996087244608368,0.21978021978021978,0.9691168279893582,0,0.1478361904201221,0.0267342211659394,8.035485951153299e-05,20,2048,smooth_tchebycheff,2,0.0011027113159998,0.0180545646767337,200000,toasty-sweep-44
problem_5a,2366.204814431008,0.5888434925527636,0.18681318681318682,0.9805582083769797,0,0.1478361904201221,0.0267342211659394,8.035485951153299e-05,20,2048,smooth_tchebycheff,1,0.0011027113159998,0.0180545646767337,200000,toasty-sweep-44
problem_5a,2234.8557553581386,0.5561565340036635,0.21978021978021978,0.9823019474791719,0,0.1478361904201221,0.0267342211659394,8.035485951153299e-05,20,2048,smooth_tchebycheff,0,0.0011027113159998,0.0180545646767337,200000,toasty-sweep-44
problem_5b,2411.6611913420284,0.9628640568842275,0.13186813186813187,0.9750574617654763,0,0.0955568475001822,0.0268592784624506,6.599819476144158e-05,20,2048,smooth_tchebycheff,4,0.0654042681231279,0.0109447576719837,200000,stellar-sweep-8
problem_5b,2196.7791443697624,0.8770716577520064,0.07692307692307693,0.9216449233414553,0,0.0955568475001822,0.0268592784624506,6.599819476144158e-05,20,2048,smooth_tchebycheff,3,0.0654042681231279,0.0109447576719837,200000,stellar-sweep-8
problem_5b,2325.455064844108,0.9284459632539724,0.0989010989010989,0.950159461142363,0,0.0955568475001822,0.0268592784624506,6.599819476144158e-05,20,2048,smooth_tchebycheff,1,0.0654042681231279,0.0109447576719837,200000,stellar-sweep-8
problem_5b,2419.6758096878666,0.966063920929209,0.21978021978021978,0.9164034498966485,0,0.0955568475001822,0.0268592784624506,6.599819476144158e-05,20,2048,smooth_tchebycheff,0,0.0654042681231279,0.0109447576719837,200000,stellar-sweep-8
problem_5b,2419.7775433551283,0.9661045384470979,0.07692307692307693,0.9512539678023391,0,0.0955568475001822,0.0268592784624506,6.599819476144158e-05,20,2048,smooth_tchebycheff,2,0.0654042681231279,0.0109447576719837,200000,stellar-sweep-8
problem_5c,54342.09168956169,0.8763552768550495,0.25274725274725274,0.8953997109291801,0,0.2132802859978589,0.0053320231497026,6.612703691595257e-05,20,2048,smooth_tchebycheff,4,0.0870037976257064,0.0194197911668886,200000,ancient-sweep-17
problem_5c,54342.09168956169,0.8763552768550495,0.945054945054945,0.888562610229277,0,0.2132802859978589,0.0053320231497026,6.612703691595257e-05,20,2048,smooth_tchebycheff,1,0.0870037976257064,0.0194197911668886,200000,ancient-sweep-17
problem_5c,56167.39730852785,0.9057913210211859,0.07692307692307693,0.8560817133881649,0,0.2132802859978589,0.0053320231497026,6.612703691595257e-05,20,2048,smooth_tchebycheff,0,0.0870037976257064,0.0194197911668886,200000,ancient-sweep-17
problem_5c,55217.74743005704,0.8904766605749721,1.0,0.9550264550264551,0,0.2132802859978589,0.0053320231497026,6.612703691595257e-05,20,2048,smooth_tchebycheff,2,0.0870037976257064,0.0194197911668886,200000,ancient-sweep-17
problem_5c,60670.784982466765,0.9784158267970361,0.967032967032967,0.9855725424672792,0,0.2132802859978589,0.0053320231497026,6.612703691595257e-05,20,2048,smooth_tchebycheff,3,0.0870037976257064,0.0194197911668886,200000,ancient-sweep-17
problem_5d,86082.26996009836,0.5886744799327908,0.02967032967032967,0.677286840439349,0,0.1255191877945415,0.1343823250501083,9.694149910204248e-05,20,2048,smooth_tchebycheff,3,0.0138316647399263,0.0068736594044941,200000,lunar-sweep-2
problem_5d,89496.13493577257,0.6120202303416418,0.014285714285714285,0.5457463322581364,0,0.1255191877945415,0.1343823250501083,9.694149910204248e-05,20,2048,smooth_tchebycheff,2,0.0138316647399263,0.0068736594044941,200000,lunar-sweep-2
problem_5d,115776.15032959398,0.7917363832933997,0.05714285714285714,0.7156293487798467,0,0.1255191877945415,0.1343823250501083,9.694149910204248e-05,20,2048,smooth_tchebycheff,1,0.0138316647399263,0.0068736594044941,200000,lunar-sweep-2
problem_5d,124199.66034885937,0.8493406423597348,0.01703296703296703,0.5608265070576028,0,0.1255191877945415,0.1343823250501083,9.694149910204248e-05,20,2048,smooth_tchebycheff,0,0.0138316647399263,0.0068736594044941,200000,lunar-sweep-2
problem_5d,95845.37076734866,0.6554395442474693,0.015934065934065933,0.6056137511162052,0,0.1255191877945415,0.1343823250501083,9.694149910204248e-05,20,2048,smooth_tchebycheff,4,0.0138316647399263,0.0068736594044941,200000,lunar-sweep-2
problem_5e,342527.8172144682,0.7543399727162433,0.21868131868131868,0.76275962423809,0,0.192598707751421,0.0623605586845633,9.869332000412336e-05,20,2048,smooth_tchebycheff,0,0.0640933141370918,0.0160389071160549,200000,dazzling-sweep-24
problem_5e,338847.3696048517,0.7462346200707286,0.23186813186813188,0.6084345895514122,0,0.192598707751421,0.0623605586845633,9.869332000412336e-05,20,2048,smooth_tchebycheff,1,0.0640933141370918,0.0160389071160549,200000,dazzling-sweep-24
problem_5e,342271.6935192985,0.7537759182613454,0.23461538461538461,0.781540837052815,0,0.192598707751421,0.0623605586845633,9.869332000412336e-05,20,2048,smooth_tchebycheff,2,0.0640933141370918,0.0160389071160549,200000,dazzling-sweep-24
problem_5e,267530.00266630197,0.5891742648910632,0.41208791208791207,0.9207138460684395,0,0.192598707751421,0.0623605586845633,9.869332000412336e-05,20,2048,smooth_tchebycheff,3,0.0640933141370918,0.0160389071160549,200000,dazzling-sweep-24
problem_5e,345272.0339842889,0.7603834888899323,0.34285714285714286,0.7676819673285773,0,0.192598707751421,0.0623605586845633,9.869332000412336e-05,20,2048,smooth_tchebycheff,4,0.0640933141370918,0.0160389071160549,200000,dazzling-sweep-24
